type,original-index,augmentation-index,gaussian_noise,blur,rotation_angle,zoom,flip_image
overripen,018,9,44,1,2.2677687341738704,9,horizontal
overripen,018,10,22,1,-2.759340501745914,20,horizontal
overripen,018,11,49,0,-27.572014299569876,20,horizontal
overripen,018,12,34,1,29.935076470393874,5,horizontal
overripen,018,13,1,1,-29.978738836183215,5,vertical
overripen,018,14,24,0,-0.9366399482879189,16,both
overripen,018,15,33,1,-5.663558280238632,20,horizontal
overripen,018,16,33,1,-21.956640356399845,14,vertical
overripen,018,17,42,1,-27.222109679862584,12,horizontal
overripen,018,18,29,0,20.749242517626577,4,horizontal
overripen,018,19,30,1,7.437530000171968,5,vertical
overripen,018,20,9,1,1.404459666978859,18,both
overripen,018,21,10,1,-4.454570777263129,16,horizontal
overripen,018,22,46,0,-7.720017912024712,11,both
overripen,018,23,14,1,-26.139773678291437,16,both
overripen,018,24,10,0,19.97820933815509,0,both
overripen,018,25,24,1,24.5018421135404,6,vertical
overripen,018,26,21,0,1.989105598956911,10,vertical
overripen,018,27,4,0,-6.476693237068449,12,vertical
overripen,018,28,5,1,4.053438667572188,0,horizontal
overripen,018,29,7,1,21.727433638853803,11,horizontal
overripen,018,30,40,0,-7.861058606272987,16,vertical
overripen,018,31,19,0,12.824812631134947,9,horizontal
overripen,019,0,46,0,19.80910196177991,19,both
overripen,019,1,1,0,15.127123649872779,5,horizontal
overripen,019,2,10,1,-12.933082424056561,10,both
overripen,019,3,22,0,-4.753317511956631,20,horizontal
overripen,019,4,1,1,15.394715799244949,15,horizontal
overripen,019,5,4,1,2.675643616323427,0,horizontal
overripen,019,6,16,0,-11.427214464949433,5,both
overripen,019,7,30,1,10.793179021575945,16,horizontal
overripen,019,8,43,0,24.478448667909092,10,horizontal
overripen,019,9,26,1,-10.001085717302693,10,horizontal
overripen,019,10,6,1,18.079527750937253,3,horizontal
overripen,019,11,30,1,-6.487837538057718,0,vertical
overripen,019,12,33,0,15.366372519104452,14,both
overripen,019,13,10,0,-2.650226556938044,1,vertical
overripen,019,14,6,0,-1.371966502392933,5,horizontal
overripen,019,15,12,1,26.048329955766732,19,both
overripen,019,16,22,1,-7.914847796486196,19,vertical
overripen,019,17,33,1,0.4059472443636096,16,horizontal
overripen,019,18,23,1,20.319451717246018,12,vertical
overripen,019,19,33,1,-24.90350178409254,18,both
overripen,019,20,39,1,7.0731635892668265,13,both
overripen,019,21,18,1,23.761763072763635,18,vertical
overripen,019,22,8,0,-19.181163535814,16,horizontal
overripen,019,23,13,0,-28.57003265488421,2,horizontal
overripen,019,24,17,0,24.13515354636683,11,horizontal
overripen,019,25,42,0,-12.975211156365162,15,both
overripen,019,26,34,0,-21.37022346831421,15,vertical
overripen,019,27,27,1,-23.84441249544276,17,both
overripen,019,28,2,1,9.27334935453316,11,vertical
overripen,019,29,30,0,-2.4241970412646694,17,vertical
overripen,019,30,33,0,11.878515672830936,5,vertical
overripen,019,31,35,0,-24.160060832473597,13,vertical
overripen,021,0,30,1,-27.618618258721476,13,horizontal
overripen,021,1,32,1,7.634238777609276,13,vertical
overripen,021,2,44,0,-6.685275667222321,19,vertical
overripen,021,3,8,1,7.109784152854168,3,horizontal
overripen,021,4,4,0,25.330891906290667,4,both
overripen,021,5,40,0,0.7855748582605813,4,horizontal
overripen,021,6,26,1,29.554518838654914,1,horizontal
overripen,021,7,34,0,24.080933285999173,5,vertical
overripen,021,8,32,0,-18.640384660629103,19,horizontal
overripen,021,9,20,0,-4.822781830041443,9,horizontal
overripen,021,10,2,1,1.297832986652633,3,both
overripen,021,11,9,0,15.65468178720812,0,both
overripen,021,12,2,1,-15.12278678500023,11,horizontal
overripen,021,13,18,1,-4.01203905071937,16,both
overripen,021,14,5,1,10.55151751712058,12,both
overripen,021,15,21,1,15.9255536325755,10,both
overripen,021,16,13,1,17.301159740828446,0,horizontal
overripen,021,17,44,0,15.317438334480713,7,both
overripen,021,18,40,1,-11.544490404897058,3,vertical
overripen,021,19,45,1,-27.353505562271817,20,both
overripen,021,20,2,0,-8.996164664275092,16,horizontal
overripen,021,21,9,1,-11.138384699116742,4,both
overripen,021,22,6,1,3.34108500694407,1,vertical
overripen,021,23,14,0,11.536811541212714,18,both
overripen,021,24,13,0,-7.490495305711406,5,both
overripen,021,25,26,0,-15.709778947821647,14,vertical
overripen,021,26,9,0,2.487960213213242,0,horizontal
overripen,021,27,38,1,-20.241429311300738,4,horizontal
overripen,021,28,48,1,11.971889483144437,18,both
overripen,021,29,7,1,4.215414046497926,15,horizontal
overripen,021,30,16,0,-25.320673715008226,17,horizontal
overripen,021,31,28,1,-19.782744793490906,8,horizontal
overripen,022,0,35,1,-22.445218005482644,11,both
overripen,022,1,17,1,-8.540306333677176,3,both
overripen,022,2,32,0,-3.048376317356233,19,both
overripen,022,3,45,0,-0.38214660066980954,3,both
overripen,022,4,30,1,10.018038495360422,9,horizontal
overripen,022,5,38,0,23.433669287070636,16,horizontal
overripen,022,6,42,1,-24.195928821288835,3,both
overripen,022,7,35,0,-13.85733758532712,9,vertical
overripen,022,8,2,1,2.503468721887664,12,horizontal
overripen,022,9,46,0,24.007855761128823,13,horizontal
overripen,022,10,0,1,3.857224093812924,17,both
overripen,022,11,37,0,13.388159418581452,11,both
overripen,022,12,24,0,-29.948034788502223,10,both
overripen,022,13,22,0,15.721410245155795,19,horizontal
overripen,022,14,24,0,-16.501740106307775,20,both
overripen,022,15,19,1,-21.9424347108558,3,both
overripen,022,16,47,1,24.316894453488842,14,both
overripen,022,17,46,0,22.900341364002543,17,horizontal
overripen,022,18,43,0,-7.955204426220959,3,horizontal
overripen,022,19,20,1,-14.669140219572057,10,vertical
overripen,022,20,11,0,5.855706095309877,3,vertical
overripen,022,21,18,0,16.621537331732107,17,horizontal
overripen,022,22,31,0,25.83790215484779,8,horizontal
overripen,022,23,19,0,-13.123538793851548,9,horizontal
overripen,022,24,34,0,-11.719718918686436,18,vertical
overripen,022,25,50,1,-22.125076307254982,16,vertical
overripen,022,26,15,1,21.024782407076493,20,vertical
overripen,022,27,34,0,-1.819893424787704,3,vertical
overripen,022,28,43,1,-10.169467577561988,4,horizontal
overripen,022,29,27,0,-3.5361998408896262,14,both
overripen,022,30,30,1,5.3495438828349435,14,horizontal
overripen,022,31,41,1,-21.04523466212743,20,both
overripen,024,0,46,0,3.4242894715996073,8,vertical
overripen,024,1,11,0,-2.7199453402990024,18,both
overripen,024,2,5,1,21.33690620191043,9,vertical
overripen,024,3,28,1,-9.914418657767527,17,both
overripen,024,4,16,1,-1.6202725157396642,11,horizontal
overripen,024,5,47,0,15.212777018343772,4,both
overripen,024,6,41,0,17.98423167152417,20,horizontal
overripen,024,7,26,1,-9.182891420453434,9,both
overripen,024,8,11,0,6.24523047716513,2,vertical
overripen,024,9,18,0,10.135336141984034,7,both
overripen,024,10,43,1,-13.685991662116361,11,horizontal
overripen,024,11,43,0,16.122330725773267,8,horizontal
overripen,024,12,47,0,22.54820643468728,16,both
overripen,024,13,23,0,21.517342476961787,5,vertical
overripen,024,14,26,0,20.418297601077313,13,horizontal
overripen,024,15,38,1,5.647441519628444,2,vertical
overripen,024,16,3,0,-0.43659112014842094,16,horizontal
overripen,024,17,41,0,1.0415073351185349,9,both
overripen,024,18,30,0,-26.07539379129995,2,both
overripen,024,19,42,1,19.061708579284932,1,horizontal
overripen,024,20,10,0,15.682256556563182,5,vertical
overripen,024,21,11,0,-6.6942365018266905,15,vertical
overripen,024,22,7,0,17.924033616438912,1,horizontal
overripen,024,23,19,1,25.466563730302084,20,horizontal
overripen,024,24,22,1,18.845395489328467,3,horizontal
overripen,024,25,40,0,-10.025767384669457,20,vertical
overripen,024,26,20,0,-3.811344728035504,19,horizontal
overripen,024,27,2,0,-2.7797405956193977,13,horizontal
overripen,024,28,41,1,-24.526881386733248,8,horizontal
overripen,024,29,17,0,29.759470826524783,5,vertical
overripen,024,30,33,1,-20.12330670108571,0,vertical
overripen,024,31,25,1,-19.794717658100584,10,horizontal
overripen,025,0,1,1,-1.9794188172023723,7,vertical
overripen,025,1,22,1,-3.158447144856506,15,both
overripen,025,2,12,0,-26.197475017222168,19,both
overripen,025,3,40,1,-24.945599583924928,16,both
overripen,025,4,11,0,-14.640808986020307,1,both
overripen,025,5,24,0,-29.615662172387392,2,horizontal
overripen,025,6,40,1,-17.490896337214117,18,vertical
overripen,025,7,23,1,-9.280843032114849,0,both
overripen,025,8,33,0,-3.9269759781332176,5,horizontal
overripen,025,9,7,0,29.626026634188477,5,vertical
overripen,025,10,45,1,14.421100708119084,14,vertical
overripen,025,11,47,1,-27.216102627823812,1,vertical
overripen,025,12,22,1,29.338575050220193,7,vertical
overripen,025,13,8,0,20.081626367671788,11,horizontal
overripen,025,14,17,1,16.61035144328121,1,horizontal
overripen,025,15,39,0,21.67013538956624,0,both
overripen,025,16,26,1,4.119378131064217,17,horizontal
overripen,025,17,36,0,1.9105173324356919,17,horizontal
overripen,025,18,12,1,0.24702397803450538,0,horizontal
overripen,025,19,45,0,-0.45130725798831506,9,vertical
overripen,025,20,19,0,-10.257586484126467,13,both
overripen,025,21,33,0,6.576388704829434,17,horizontal
overripen,025,22,0,1,-23.818975001210163,2,vertical
overripen,025,23,15,1,29.145661193718425,19,horizontal
overripen,025,24,31,0,13.961095221538649,20,both
overripen,025,25,42,0,28.72211905307143,0,both
overripen,025,26,19,1,-27.61841568836995,15,vertical
overripen,025,27,47,1,18.402218708721676,19,horizontal
overripen,025,28,15,1,-29.49747894866962,20,both
overripen,025,29,13,1,-1.2499790651759497,19,horizontal
overripen,025,30,34,0,0.8893415911513323,9,both
overripen,025,31,32,1,15.094558712930294,1,vertical
overripen,026,0,25,1,-7.459598865514291,11,vertical
overripen,026,1,7,1,-9.725728984501398,20,vertical
overripen,026,2,45,0,-21.6261880947323,11,vertical
overripen,026,3,12,0,28.59241305523976,2,vertical
overripen,026,4,11,1,15.286820403516693,19,vertical
overripen,026,5,42,1,6.403312178203038,3,both
overripen,026,6,44,1,-0.7049312217754746,13,horizontal
overripen,026,7,8,1,-24.389882449688805,14,both
overripen,026,8,18,0,-5.866676150482771,6,both
overripen,026,9,48,0,2.6497960372003178,15,vertical
overripen,026,10,16,1,-9.07615369851911,2,horizontal
overripen,026,11,0,1,-1.2683952557121678,2,both
overripen,026,12,6,0,25.377110578038447,13,vertical
overripen,026,13,33,0,-9.371982054601474,5,horizontal
overripen,026,14,38,0,-13.314421619821267,1,horizontal
overripen,026,15,29,1,21.153079590917763,14,vertical
overripen,026,16,7,0,9.038304923492184,11,both
overripen,026,17,37,1,-3.6060401626730822,19,both
overripen,026,18,32,0,12.420869492815093,5,horizontal
overripen,026,19,9,0,26.32599150425886,20,horizontal
overripen,026,20,7,0,2.404592327884501,13,horizontal
overripen,026,21,20,1,-18.98389394599998,4,horizontal
overripen,026,22,7,1,11.704624659811635,2,horizontal
overripen,026,23,3,0,13.209635880596949,6,both
overripen,026,24,38,0,10.539437662148444,5,vertical
overripen,026,25,50,0,4.454059323847787,15,vertical
overripen,026,26,2,0,26.42114693927664,3,both
overripen,026,27,17,0,-17.200990786177925,1,both
overripen,026,28,34,0,-22.125713603999632,13,both
overripen,026,29,1,0,-0.03407913005635166,5,both
overripen,026,30,41,1,-4.621985120993589,2,horizontal
overripen,026,31,17,0,11.031636274779586,5,vertical
overripen,027,0,43,1,18.92437495392869,13,both
overripen,027,1,15,1,1.0333398241173448,20,horizontal
overripen,027,2,50,1,14.97953557377582,20,horizontal
overripen,027,3,34,1,10.775876936851787,6,both
overripen,027,4,8,0,19.693958329072757,12,horizontal
overripen,027,5,0,0,24.44160336036944,12,horizontal
overripen,027,6,34,1,28.97179488577222,20,horizontal
overripen,027,7,27,1,7.628728886653683,1,vertical
overripen,027,8,16,0,-3.3614304820446392,10,vertical
overripen,027,9,49,1,2.2442436995967867,15,both
overripen,027,10,2,0,14.107853464329004,14,horizontal
overripen,027,11,31,1,20.396063044356076,19,both
overripen,027,12,32,1,-14.90179188785929,8,vertical
overripen,027,13,45,1,-21.209328956552007,3,vertical
overripen,027,14,44,1,-27.402396307084423,8,horizontal
overripen,027,15,34,0,3.2194267980599918,12,vertical
overripen,027,16,15,0,14.889708781696584,17,horizontal
overripen,027,17,14,0,17.907706204714906,5,vertical
overripen,027,18,32,0,18.40257682458548,13,both
overripen,027,19,33,1,-20.00955709532982,11,vertical
overripen,027,20,35,1,-26.769610397786998,17,horizontal
overripen,027,21,47,1,-16.268367364858854,18,vertical
overripen,027,22,47,0,5.707324644258385,16,horizontal
overripen,027,23,33,0,7.447836185227622,14,horizontal
overripen,027,24,26,1,-27.694496816790735,2,both
overripen,027,25,4,0,-17.020309834230176,9,horizontal
overripen,027,26,34,0,1.101082027617057,4,horizontal
overripen,027,27,33,0,23.11290593839822,17,both
overripen,027,28,48,1,-28.43150708757511,18,horizontal
overripen,027,29,5,0,27.845813991091788,0,vertical
overripen,027,30,15,1,28.106884081574506,0,both
overripen,027,31,29,0,12.65108058178933,4,horizontal
overripen,028,0,47,0,-15.53578727448244,17,both
overripen,028,1,40,0,21.570975713199502,20,both
overripen,028,2,40,1,-29.413090112927446,18,horizontal
overripen,028,3,23,0,-25.23945292575123,4,both
overripen,028,4,46,1,28.53214929004892,15,both
overripen,028,5,43,0,18.43975839728342,0,horizontal
overripen,028,6,6,0,-26.325421413496052,0,vertical
overripen,028,7,28,1,-20.410304652941637,16,both
overripen,028,8,46,0,27.713838322565074,9,horizontal
overripen,028,9,41,0,-12.99252055276143,15,horizontal
overripen,028,10,4,0,-9.729373786244942,18,vertical
overripen,028,11,17,1,25.823434095632827,14,both
overripen,028,12,1,0,-23.42914277581173,8,vertical
overripen,028,13,32,1,-18.659740552126003,8,both
overripen,028,14,4,1,25.644616043424563,5,vertical
overripen,028,15,6,1,-11.718857712688749,6,horizontal
overripen,028,16,34,1,17.25977273466946,8,both
overripen,028,17,46,0,26.664715027248327,16,both
overripen,028,18,34,0,-15.769274788405385,2,vertical
overripen,028,19,49,0,14.234174130414686,17,horizontal
overripen,028,20,21,1,10.898903261670839,2,horizontal
overripen,028,21,17,0,-20.048808129481316,12,both
overripen,028,22,8,1,1.2954652474412782,4,vertical
overripen,028,23,7,0,-15.276991678961451,4,both
overripen,028,24,41,0,27.547094278524526,3,both
overripen,028,25,33,0,24.28630266327879,2,vertical
overripen,028,26,17,0,-28.868558845324795,3,both
overripen,028,27,7,1,-27.63134584104425,0,vertical
overripen,028,28,11,1,25.306373309680822,15,horizontal
overripen,028,29,49,0,-23.777758240653604,7,both
overripen,028,30,43,1,-3.1353224163460105,14,both
overripen,028,31,28,0,28.575915799847074,6,horizontal
overripen,029,0,26,1,-13.922701140345914,18,vertical
overripen,029,1,39,0,10.57062260652227,15,vertical
overripen,029,2,25,1,-21.0870199914827,7,horizontal
overripen,029,3,1,1,-25.887489889239927,13,vertical
overripen,029,4,31,1,21.24105906318342,10,horizontal
overripen,029,5,13,0,13.07096480352618,10,vertical
overripen,029,6,10,1,-28.32768142200412,17,vertical
overripen,029,7,45,1,-27.77007052216892,1,both
overripen,029,8,47,0,23.631212948924883,0,vertical
overripen,029,9,3,1,16.864859828875105,3,horizontal
overripen,029,10,40,1,4.660896062556681,17,both
overripen,029,11,22,1,-6.298218401715019,10,horizontal
overripen,029,12,7,0,-12.878142846227448,20,vertical
overripen,029,13,16,1,-20.36714240596427,19,vertical
overripen,029,14,27,1,28.659001823182997,12,both
overripen,029,15,1,0,-9.771322017958667,4,vertical
overripen,029,16,0,1,-28.036658905235356,10,both
overripen,029,17,31,1,-9.598978825944485,3,horizontal
overripen,029,18,21,1,21.770496547958537,1,both
overripen,029,19,23,0,15.125242182939914,18,vertical
overripen,029,20,44,0,23.672507923452585,10,both
overripen,029,21,29,1,-18.698389742534925,2,vertical
overripen,029,22,22,1,8.028161231712055,18,horizontal
overripen,029,23,40,0,12.110569862273515,20,vertical
overripen,029,24,38,0,19.377174803643904,20,horizontal
overripen,029,25,23,0,2.0197129215264766,6,vertical
overripen,029,26,46,0,2.8814348507004794,18,vertical
overripen,029,27,33,0,24.007035866416985,8,vertical
overripen,029,28,27,0,1.512781722818609,5,horizontal
overripen,029,29,46,0,-21.145867805415136,17,both
overripen,029,30,33,1,-7.667332155530815,4,vertical
overripen,029,31,34,1,15.348354240562728,12,both
overripen,030,0,14,1,20.922288811051473,5,vertical
overripen,030,1,17,0,1.1251476394720719,20,vertical
overripen,030,2,20,1,-14.958029594005957,19,both
overripen,030,3,6,0,-0.12929191594371048,1,horizontal
overripen,030,4,3,0,1.6036352153804572,19,vertical
overripen,030,5,32,0,21.046824531691023,1,horizontal
overripen,030,6,26,0,-6.895459539661569,2,both
overripen,030,7,26,1,-6.096458187275768,7,horizontal
overripen,030,8,32,0,-21.072656951179887,7,both
overripen,030,9,11,0,9.059756505308613,14,horizontal
overripen,030,10,30,1,4.589096460349239,1,horizontal
overripen,030,11,3,1,11.494518252855265,16,vertical
overripen,030,12,14,0,-27.595573983407235,12,both
overripen,030,13,18,0,-16.38038804941015,20,both
overripen,030,14,28,1,14.686520492653564,14,vertical
overripen,030,15,49,0,-20.587137565774942,18,both
overripen,030,16,25,0,6.024100291157318,19,both
overripen,030,17,48,0,-24.227685216340582,9,both
overripen,030,18,43,1,-19.378302158437833,2,vertical
overripen,030,19,25,1,-16.690577092166812,6,both
overripen,030,20,4,0,-29.562136931176134,4,horizontal
overripen,030,21,41,1,-20.2989099776738,9,vertical
overripen,030,22,19,1,22.61169073760663,0,vertical
overripen,030,23,49,1,7.542825194170064,19,vertical
overripen,030,24,30,0,-18.51528236704523,7,both
overripen,030,25,18,1,25.20550334244406,12,horizontal
overripen,030,26,48,0,4.310244424605642,13,vertical
overripen,030,27,0,0,7.179914360979694,12,both
overripen,030,28,17,0,1.084356413185784,12,both
overripen,030,29,19,0,-28.237282716479328,17,vertical
overripen,030,30,9,1,7.264583414734936,12,both
overripen,030,31,22,1,10.800247361418599,12,horizontal
overripen,032,0,19,1,29.887676666144024,11,horizontal
overripen,032,1,2,1,20.471445522311797,15,vertical
overripen,032,2,27,1,5.287190237453267,3,vertical
overripen,032,3,10,0,-17.998214780373157,17,both
